Unnamed: 0,Company,Country,City,BRAND NAME,Category,Mall Name,Location Code Oracle,Store Name,Gross Sale,Markdown,Net Sales,Stock Shrinkage,Cost of Sales,Royalty Expenses,Royalty,Minimum Royalty Commitment,Gross Profit ,Rental Expenses,Basic Rent,Service Charges,Supplemental Rent (If Any),Rent Rebate/Relief,IFRS 16 impact,Personnel Expenses,Salary - Staff,Staff Welfare & Uniform,Overtime Wages,Staff Leave Salary/Bonus Payable,Staff Leave Passage Payable,Gratuity & Terminal Benefits,Medical Expenses,Visa Expenses,Recruitment & Training Expenses,Temporary Staff Salary,Provision for Salary Increments,HRDF Support from Govt.,GOSI (Monthly Fees to Gov.),Staff Insurance (Medical Insu),Vehicle Allowance To Staff,Sales Incentive,Commission & Incentives,Selling & Marketing Expenses,Advertisement,Sales Promotion Expenses,Gift Voucher Redeemed,Shopping Bags & Packing Material,Club Apparel Points Issued,KSA Digital marketing,Other Administrative Expenses,Credit Card Expenses,Water & Electricity Charges,Postage & courier,Communication Expenses,Repairs & Maintenance,Cleaning & Security Charges,Trade Licence & Sponsor Fees,Licence Fees & Taxes-Others,Sponsorship Fee,Insurance,Travelling Expenses,Conveyance,Vehicle Expenses,Salik Card Expenses,Fuel Charges-Vehicle,Audit Fees,Legal Expenses & Other Professional Chrgs.,Gifts & Donations,Printing & Stationery -General,Miscellaneous Expenses,Membership & Subscription,Entertainment Expenses,Miscellaneous items purchased,Transportation Charges,Realised Exchange Losses/Gain,Fine Charges,Parking Charges,Refreshment & Housekeeping,Online Delivery Charges,Withholding Tax,Supply Chain & Distribution Expenses,Supply Chain & Distribution Region Expenses,Supply Chain & Distribution Expenses from UAE,Supply Chain Income from UAE,Store Level Expenses,Store EBITDA,Depreciation,Depreciation.1,Amortisation,Key Money Amortisation,Amortisation of Franchisee Fee,Store Opening Fee,Loss on Demolition of Assets,Loss on Demolition of Assets.1,Store EBIT,Division Expenses,Regional Expenses,UAE corporate Expenses Allocation,India Office Cost,Others if any,Operating Profit,Supporting Center Expenses,Regional Expenses SC,UAE corporate Expenses Allocation SC,India Office SC Cost,Finance Charges,Bank Charges,Finance Cost,Other Income,Income On Overseas Sales,Miscellaneous Income,Price/Trade  Discount / BBZ Loss,Capex  Income,6th Street Margin,Third Party Income (3P Outright / Market Place etc),Provision for Slow moving Inventories,Provision for Slow moving Inventories.1,Net Profit (Before Tax),TAX,Net Profit (After Tax),Bonus  / Incentive,Net Profit (After Bonus)
,Apparel Trading Company Limited,SAUDI ARABIA,CENTRAL,NANDOS,Food & Beverages,SAHARA MALL- RIYADH,2271307072.0,NAN SAHARA MALL-RIYADH,1840292.0298,0.0,1840292.0298,14179.320708000001,574865.3704857349,110417.52178799998,110417.52178799998,0.0,1140829.816818265,194222.09046799998,180833.81399999998,0.0,0.0,0.0,13388.276467999998,354957.0963294537,129800.6962,1837.5392,0.0,11331.3382,6050.3632,9204.979759294318,201.047,41665.38789351845,2936.2384353710827,113150.4472,35975.633787136874,0.0,1882.421454133013,921.0039999999999,0.0,14785.88328,14785.88328,95577.76714930862,92715.28514930862,0.0,0.0,0.0,2862.482,,211717.5140221712,10608.157,50962.32222217117,0.0,909.6066,11222.675799999999,196.147,3722.187,0.0,0.0,731.4426,723.9162,765.2722,0.0,0.0,81.8104,5.791799999999997,691.0372,141.12,2259.2234,0.0,196.0,0.0,509.9626,0.0,-189.385,0.0,128180.227,0.0,0.0,0.0,26752.84068676698,26752.84068676698,0.0,0.0,898013.1919357004,242816.62488256465,139769.5208,139769.5208,7569.2357999999995,7569.2357999999995,0.0,0.0,0.0,0.0,95477.86828256465,71274.46648726858,26230.838052034484,42668.917807894715,0.0,2374.71062733939,24203.40179529607,36011.88967599615,29189.74245958694,6822.14721640921,0.0,31964.971916357787,0.0,31964.971916357787,7272.776,0.0,7272.776,0.0,0.0,0.0,0.0,0.0,0.0,-36500.68379705786,-2523.0242513720827,-33977.65954568578,-3111.729910025569,-30865.929635660214
,Apparel Trading Company Limited,SAUDI ARABIA,WESTERN,NANDOS,Food & Beverages,SOUQ 7,2181767259.0,NAN SOUQ 7-JEDDAH,54427.093,0.0,54427.093,0.0,20295.83367478922,3265.62558,3265.62558,0.0,30865.633745210776,23079.0,0.0,23079.0,0.0,0.0,0.0,55400.96917905081,29580.4964,98.245,0.0,2564.3758,1737.6870000000001,1320.531565443435,235.2,11927.547343745498,0.0,0.0,0.0,0.0,7384.283669861868,552.6024,0.0,816.406395,816.406395,2752.30252968678,2703.53772968678,0.0,0.0,0.0,48.764799999999994,,9480.696399999999,109.7698,0.0,0.0,403.1426,186.2,9.8,281.75,0.0,1960.0,3430.0,0.0,2101.5218,0.0,0.0,132.104,49.098,27.488999999999997,0.0,288.03180000000003,0.0,0.0,0.0,352.8,0.0,-14.4354,0.0,163.42479999999998,0.0,0.0,0.0,1087.0570267913051,1087.0570267913051,0.0,0.0,92616.43153052889,-61750.797785318115,-51196.629166666666,-51196.629166666666,0.0,0.0,0.0,0.0,0.0,0.0,-10554.168618651449,1918.5110646792712,829.4248740535211,1074.7041645255213,0.0,14.382026100228734,-12472.67968333072,1253.1945518020582,1088.54186,164.65269180205814,0.0,945.3719687212185,0.0,945.3719687212185,-20.3938,0.0,-20.3938,0.0,0.0,0.0,0.0,0.0,0.0,-14691.640003853996,-1030.9701026349578,-13660.669901219038,-1271.5297932497813,-12389.140107969257
,Apparel Trading Company Limited,SAUDI ARABIA,CENTRAL,WINGSTOP,Food & Beverages,AL NAKHEEL MALL- RIYADH,2271037241.0,WSP NAKHEEL MALL - RIYADH,2247244.3013999998,0.0,2247244.3013999998,22472.443013999997,694328.5336360497,112362.21506999999,112362.21506999999,0.0,1418081.10967995,491058.84531199996,456925.0,1633.366,0.0,0.0,32500.479312000003,409956.9915143323,173586.2632,49.49,0.0,15615.4964,8434.3014,10919.800223901939,3126.6998000000003,56612.29963063949,4142.016101380329,0.0,137089.05035411363,0.0,-2510.9151957030494,2892.4896,0.0,18356.038420999997,18356.038420999997,32169.84421644631,32169.84421644631,0.0,0.0,0.0,0.0,,142440.25339545446,18697.8806,50733.74479545446,0.0,904.7066,26927.2346,58.358999999999995,20734.447999999997,0.0,0.0,1163.6421999999998,88.9154,3429.3042,423.164,0.0,0.0,5.791799999999997,934.8416,0.0,1126.5786,0.0,0.0,0.0,675.1318000000001,0.0,-925.0514,0.0,17461.561599999997,0.0,0.0,0.0,52232.23305240285,52232.23305240285,0.0,0.0,1146214.205911636,271866.90376831405,131149.872,131149.872,1935.1766,1935.1766,0.0,0.0,0.0,0.0,138781.85516831404,60085.423128500806,21341.749411410558,31227.358736140424,0.0,7516.314980949822,78696.43203981323,41903.16765957295,33895.87708327837,8007.290576294581,0.0,44920.20877175549,8.9474,44911.26137175549,3272.8472,0.0,3272.8472,0.0,0.0,0.0,0.0,0.0,0.0,-4854.097191515215,819.3513895629736,-5673.448581078189,1010.5333804610003,-6683.981961539189
,Apparel Trading Company Limited,SAUDI ARABIA,CENTRAL,ALLO BEIRUT,Food & Beverages,WADI ALRIYADH,2272427166.0,ALB WADI ALRIYADH TUMMAMAH ST.,2448125.5246,0.0,2448125.5246,31384.829798224004,794971.7465556288,140767.21766450003,140767.21766450003,0.0,1481001.7305816475,350935.1980820001,310333.31700000004,17844.182999999997,0.0,0.0,22757.698082000003,901984.2044250591,404963.0872,2337.7704,0.0,34928.807199999996,14951.3504,24113.38840200487,352.8,113338.11771260886,4279.613227446316,20319.32,275506.544401489,0.0,2836.244681510302,4057.1608,0.0,23283.705095000005,23283.705095000005,184275.35304862773,179810.28684862773,4465.066199999999,0.0,0.0,0.0,,436988.62079171406,9756.5468,1675.9258614659084,0.0,953.7066,102593.0248,3332.0,28409.942730248076,0.0,3920.0,1129.0874,30.507399999999997,3413.2224,0.0,0.0,80875.7446,5.791799999999997,301.5166,0.0,149.6754,1369.7852,0.0,0.0,0.0,0.0,22.980999999999998,0.0,199049.16220000002,0.0,0.0,0.0,74504.79255633825,74504.79255633825,0.0,0.0,1971971.8739987393,-490970.1434170918,188470.80700000003,188470.80700000003,-50.7836,-50.7836,0.0,0.0,0.0,0.0,-679390.1668170919,136066.55980194575,54568.75887418489,55631.390483524425,0.0,25866.410444236448,-815456.7266190376,48723.548876669054,39869.04522210258,8854.503654566475,0.0,69429.59784993874,0.0,69429.59784993874,12961.460400000002,0.0,12961.460400000002,0.0,0.0,0.0,0.0,0.0,0.0,-920648.4129456454,-66351.74683113082,-854296.6661145146,-81833.82109172802,-772462.8450227865
,Apparel Trading Company Limited,SAUDI ARABIA,CENTRAL,COLDSTONE CREMERY,Food & Beverages,GRANADA MALL,2271127291.0,CSC GRANDA MALL -RIYADH,480591.94120000006,0.0,480591.94120000006,4805.919412,99974.24919999998,14417.758236000001,14417.758236000001,0.0,361394.0143520001,138570.32978600002,129033.31700000002,0.0,0.0,0.0,9537.012786,149981.17972693793,57741.384399999995,4760.0364,0.0,4904.165,3374.9534,3362.606877139436,0.0,20940.569093460384,651.4927442729651,34760.615516666665,18622.191499115284,0.0,402.66279628319336,460.50199999999995,0.0,5065.676938000001,5065.676938000001,13751.156989045654,13603.637589045655,0.0,0.0,0.0,147.5194,,38159.07079545446,3807.4763999999996,10233.608195454468,0.0,904.7066,3169.1436,1030.5092,3928.575,0.0,1960.0,274.2138,0.0,1266.405,0.0,0.0,116.7768,5.791799999999997,310.9638,0.0,2195.6312,662.2643999999999,0.0,0.0,303.8,0.0,72.0496,0.0,7917.1554,0.0,0.0,0.0,10986.123321991541,10986.123321991541,0.0,0.0,356513.53755742963,4880.476794570452,25708.477200000005,25708.477200000005,-7.4186000000000005,-7.4186000000000005,0.0,0.0,0.0,0.0,-20820.581805429552,24261.05767276229,16825.39965729044,5798.227141507365,0.0,1637.4308739644844,-45081.63947819184,22352.814576754427,19106.613241293748,3246.201335460679,0.0,12451.112051394128,0.0,12451.112051394128,-33.8688,0.0,-33.8688,0.0,0.0,0.0,0.0,0.0,0.0,-79919.4349063404,-5452.687896970174,-74466.74700937021,-6724.981739596547,-67741.76526977366
,Apparel Trading Company Limited,SAUDI ARABIA,WESTERN,COLDSTONE CREMERY,Food & Beverages,ALIAT MALL- MADINA,2231057432.0,CSC ALIAT MALL-MADINA,238348.58319999996,0.0,238348.58319999996,2383.485832,55221.98079999999,7150.457495999999,7150.457495999999,0.0,173592.65907199998,53.808468000000005,0.0,0.0,0.0,0.0,53.808468000000005,20976.949077377263,7646.518599999999,3715.9248000000002,0.0,653.3463999999999,483.2772,699.1652897972577,0.0,3457.3111763485076,0.0,917.6328,1544.5231073735586,0.0,513.8567038579375,1345.3929999999998,0.0,3551.6004579999994,3551.6004579999994,4193.389787673646,4081.895187673647,0.0,0.0,0.0,111.49459999999999,,15488.003826137401,1170.6394,1419.1238261374024,0.0,714.3122000000001,728.3654,3663.3379999999997,2019.2116,0.0,0.0,435.92359999999996,676.1999999999999,1121.9824,9.8,0.0,42.6104,148.274,222.8226,0.0,312.3162,662.2643999999999,0.0,0.0,1600.7614,0.0,16.601200000000002,0.0,523.4572,0.0,0.0,0.0,7448.898422103256,7448.898422103256,0.0,0.0,51712.65003929157,121880.00903270842,-30625.0,-30625.0,0.0,0.0,0.0,0.0,0.0,0.0,152505.00903270842,12353.87736310455,8831.081361429959,2600.6994581050467,0.0,922.0965435695458,140151.13166960387,6282.98828174626,4766.971663999999,1516.0166177462613,0.0,6175.103372112548,0.0,6175.103372112548,-29.4686,0.0,-29.4686,0.0,0.0,0.0,0.0,0.0,0.0,127663.57141574509,10037.90060908932,117625.67080665576,12380.07741787683,105245.59338877893
,Apparel Trading Company Limited,SAUDI ARABIA,WESTERN,ALLO BEIRUT,Food & Beverages,SOUQ 7,2181767257.0,ALB SOUQ 7-JEDDAH,379097.78059999994,0.0,379097.78059999994,7046.6325719999995,173679.8634817097,21798.1223845,21798.1223845,0.0,176573.16216179027,36450.879304,0.0,34692.0,0.0,0.0,1758.879304,617525.738153744,315581.9716,11674.534199999998,0.0,29073.856,11796.9264,20765.16858006251,781.0012,87372.33994546844,-51.448660017376085,0.0,118126.75332602496,0.0,14722.23916220556,7682.3964000000005,0.0,6638.649703,6638.649703,13165.627988889155,11925.173388889156,1240.4546,0.0,0.0,0.0,,79420.25683011606,1265.3858,7575.057,0.0,2435.4666,5830.1572,29.4,38659.52843011606,0.0,0.0,2956.121,2861.7763999999997,7769.880999999999,0.0,0.0,219.8532,98.588,98.6272,0.0,274.3412,330.9852,0.0,0.0,1122.8546,0.0,127.5176,0.0,7764.7164,0.0,0.0,0.0,36699.68005178562,36699.68005178562,0.0,0.0,789900.8320315348,-613327.6698697445,-235634.875,-235634.875,0.0,0.0,0.0,0.0,0.0,0.0,-377692.79486974445,20111.008790893513,7329.725657680373,8316.289686533046,0.0,4464.993446680096,-397803.803660638,8955.133504392341,7581.955611999999,1373.1778923923423,0.0,10751.330431540202,0.0,10751.330431540202,3266.7221999999992,0.0,3266.7221999999992,0.0,0.0,0.0,0.0,0.0,0.0,-414243.5453965705,-30261.916122377275,-383981.62927419326,-37323.029884265314,-346658.5993899279
,Apparel Trading Company Limited,SAUDI ARABIA,CENTRAL,WINGSTOP,Food & Beverages,ANAS BIN MALIK,2271817368.0,WSP ANAS BIN MALIK ST RIYADH,924884.1923999999,0.0,924884.1923999999,9248.841923999998,287596.96490559995,46244.209619999994,46244.209619999994,0.0,581794.1759504001,120199.48341799999,112295.3482,0.0,0.0,0.0,7904.1352179999985,309079.0662336075,140483.2058,0.0,0.0,12005.117600000001,7189.309399999999,8565.870293215834,4318.6542,56323.7708433088,0.0,0.0,64375.942646876836,0.0,5380.910850206041,10436.2846,0.0,14923.212688999998,14923.212688999998,37438.40045292964,37438.40045292964,0.0,0.0,0.0,0.0,,163603.70687585886,3340.4182,12849.473875858863,0.0,777.3065999999999,5795.8964000000005,60.691399999999994,9420.4558,0.0,0.0,614.5286,0.0,1207.7814,0.0,0.0,51.1266,148.2838,17511.257400000002,0.0,657.188,0.0,0.0,0.0,877.4037999999999,0.0,-1215.3175999999999,0.0,111507.2126,0.0,0.0,0.0,25167.381472584144,25167.381472584144,0.0,0.0,670411.25114198,-88617.07519157999,27199.459,27199.459,-3.6553999999999998,-3.6553999999999998,0.0,0.0,0.0,0.0,-115812.87879157999,24014.65956894523,9034.644104617906,12055.082168662542,0.0,2924.9332956647822,-139827.5383605252,21893.444661859347,18497.683848,3395.760813859346,0.0,18491.008959871586,7.163799999999999,18483.845159871587,3895.7058,0.0,3895.7058,0.0,0.0,0.0,0.0,0.0,0.0,-176316.28618225612,-12801.382054338126,-163514.904127918,-15788.371200350357,-147726.53292756766
,Apparel Trading Company Limited,SAUDI ARABIA,CENTRAL,ALLO BEIRUT,Food & Beverages,ORO SQUARE,2272497423.0,ALB ORO SQUARE-RIYADH,766343.6046,0.0,766343.6046,7767.707842747999,337263.9902965645,44064.757264500004,44064.757264500004,0.0,377247.14919618744,135576.879312,126650.79,0.0,0.0,0.0,8926.089312000002,592715.2843257631,303957.2704,12081.1754,4471.74,26926.6858,10610.2052,15110.055379372361,422.16439999999994,75361.86741591094,7884.093679707704,16411.079999999998,91863.93657678129,0.0,21584.619273990724,6030.3908,0.0,10030.853798000002,10030.853798000002,40208.404798548945,37644.53859854895,2563.8662,0.0,0.0,0.0,,110873.47848272926,4165.3234,42189.2654181951,0.0,98.0,3891.678,343.0,12655.623664534169,0.0,1960.0,2315.544,0.0,529.6017999999999,748.328,0.0,138.9052,148.2838,178.82059999999998,0.0,0.0,330.9852,0.0,0.0,328.3,0.0,13.239799999999999,0.0,40838.5796,0.0,0.0,0.0,23997.579286140946,23997.579286140946,0.0,0.0,913402.4800031823,-536155.3308069948,100563.8858,100563.8858,-43.10039999999999,-43.10039999999999,0.0,0.0,0.0,0.0,-636676.1162069949,44842.18321512234,18122.924118492978,16917.365115180357,0.0,9801.893981449008,-681518.2994221172,18007.10357137966,15326.872092,2680.2314793796577,0.0,21733.741896647214,0.0,21733.741896647214,7188.8684,0.0,7188.8684,0.0,0.0,0.0,0.0,0.0,0.0,-714070.2764901441,-53718.85975481332,-660351.4167353307,-66253.26036426976,-594098.156371061
,Apparel Trading Company Limited,SAUDI ARABIA,CENTRAL,WINGSTOP,Food & Beverages,RAKAA PLAZA-RIYADH,2272477311.0,WSP RAKAA PLAZA-RIYADH,927652.614,0.0,927652.614,9276.526139999998,289452.620856,46382.630699999994,46382.630699999994,0.0,582540.836304,73009.277152,63590.6124,4451.5912,0.0,0.0,4967.073552,195056.4118442136,82185.82819999999,0.0,0.0,6533.415,3635.7902,4530.871220193412,2604.7224,26818.765507530235,1461.7995250747047,0.0,67213.08107035012,0.0,-286.3746789348503,358.51339999999993,0.0,8291.691015999999,8291.691015999999,61553.66461557339,61553.66461557339,0.0,0.0,0.0,0.0,,179669.3927889692,1803.2,21170.51378896921,0.0,362.59999999999997,8177.022,24.0198,11340.2758,0.0,0.0,732.9224,88.9154,3812.1803999999997,0.0,0.0,125.28320000000001,5.801600000000001,485.1392,0.0,563.4118000000001,0.0,0.0,0.0,2118.5248,0.0,-431.494,0.0,129291.07660000001,0.0,0.0,0.0,25639.820948294662,25639.820948294662,0.0,0.0,543220.2583650509,39320.57793894911,72899.66180000002,72899.66180000002,1954.1494,1954.1494,0.0,0.0,0.0,0.0,-35533.23326105091,24751.537484914526,8869.271707900341,12767.277373114717,0.0,3114.988403899469,-60284.770745965434,25767.91430206446,22471.584052944774,3296.3302491196832,0.0,18543.248969038927,4.0768,18539.172169038928,2231.3325999999997,0.0,2231.3325999999997,0.0,0.0,0.0,0.0,0.0,0.0,-102364.60141706883,-7704.970901284369,-94659.63051578446,-9502.797444917389,-85156.83307086707
,Apparel Trading Company Limited,SAUDI ARABIA,EASTERN,ALLO BEIRUT,Food & Beverages,SHOROFAT PARK-KHOBAR,2221167091.0,ALB SHOROFAT PARK-KHOBAR,2298095.443,0.0,2298095.443,9227.477336392001,760281.1683166861,132140.4879725,132140.4879725,0.0,1396446.309374422,373486.758946,348196.401,0.0,0.0,0.0,25290.357946,1013301.2179235026,493725.3916,1529.976,173.90099999999998,42291.312,17827.082000000002,28736.21772764367,531.944,135629.94540317263,4101.671080122377,0.0,281696.31926010596,0.0,-1851.0067475420954,8908.464600000001,0.0,14662.401859000001,14662.401859000001,138057.0285770807,134068.3207770807,3988.7078,0.0,0.0,0.0,,305897.15087335615,9433.0782,102525.04832001863,0.0,5845.2492,17768.007599999997,110.544,20272.23455333749,0.0,-3920.0,1581.524,30.507399999999997,7655.809,0.0,0.0,165.5024,5.801600000000001,282.975,0.0,458.493,526.9852,0.0,0.0,1400.077,0.0,22.824199999999998,0.0,141732.4902,0.0,0.0,0.0,69572.23663402956,69572.23663402956,0.0,0.0,1914976.794812969,-518530.48543854686,-695303.8182147287,-695303.8182147287,0.0,0.0,0.0,0.0,0.0,0.0,176773.33277618187,129733.91063486943,51524.175491889495,53081.872280952884,0.0,25127.862862027065,47039.42214131243,50871.19629902956,42248.2182868509,8622.97801217866,0.0,65174.69828445038,0.0,65174.69828445038,-433241.85046404373,0.0,10843.4746,0.0,-444085.32506404375,0.0,0.0,0.0,0.0,-502248.32290621125,475.00322983096225,-502723.3261360422,585.8373167915207,-503309.1634528337
,Hama Beverages Company,SAUDI ARABIA,CENTRAL,HOME BAKERY,Food & Beverages,DIPLOMATIC QUARTER-RIYADH,2272417092.0,HB DIPLOMATIC QUARTER-RIYADH,1573884.4002,0.0,1573884.4002,0.0,460956.0435637875,0.0,0.0,0.0,1112928.3566362127,354968.61632399994,303391.67319999996,30339.525999999998,0.0,0.0,21237.417124,906945.6303398391,356526.6362,0.0,0.0,33197.5392,10511.499600000001,1862.0195999999999,2564.1896,73024.0559369728,0.0,307809.0722,97781.23628842033,0.0,13541.395314446097,10127.9864,0.0,8318.682715,8318.682715,81399.77828649091,44016.002486490914,0.0,0.0,37383.775799999996,0.0,,86024.4297600925,10207.729,17679.8958,0.0,1626.8,3323.9248000000002,0.0,13987.942160092505,0.0,4663.4672,0.0,0.0,487.207,0.0,0.0,4559.254,4083.3464000000004,2348.3642,0.0,617.8213999999999,3488.212,0.0,0.0,0.0,0.0,290.6092,120.7556,18539.101,0.0,0.0,0.0,86223.88351898183,86223.88351898183,0.0,0.0,1523881.0209444044,-410952.66430819174,130913.62340000001,130913.62340000001,0.0,0.0,0.0,0.0,0.0,0.0,-541866.2877081918,34015.985155262046,29702.921794330447,0.0,0.0,4313.063360931598,-575882.2728634538,105898.8551181766,105898.8551181766,0.0,0.0,79.87,79.87,0.0,32909.95673777455,0.0,32909.95673777455,0.0,0.0,0.0,0.0,0.0,0.0,-648951.0412438558,-48671.32809328921,-600279.7131505667,-60027.9713150567,-540251.74183551
,Apparel Trading Company Limited,SAUDI ARABIA,CENTRAL,ALLO BEIRUT,Food & Beverages,AL QASR MALL,2271627075.0,ALB AL QASR MALL-RIYADH,1017427.4249999999,0.0,1017427.4249999999,15667.731742599999,413152.1882683192,58502.0769375,58502.0769375,0.0,530105.4280515808,352218.992692,299390.0,30837.326799999995,0.0,0.0,21991.665891999997,448797.6942083529,244548.1122,2054.3642,0.0,20065.441199999997,9390.5462,13605.65826168322,483.0322,74366.20748518263,1784.028096678939,-29400.0,112865.84937818926,0.0,-2592.933013381138,1627.388,0.0,8215.87998,8215.87998,32116.241325728326,30317.147525728327,1799.0937999999999,0.0,0.0,0.0,,90484.95563325702,5151.517,40148.187050155684,0.0,1246.7266,1491.9814,1389.395,15846.932783101325,0.0,1960.0,888.0368,124.42079999999999,1243.0418,0.0,0.0,0.0,5.801600000000001,188.81660000000002,0.0,18.62,722.9852,0.0,0.0,111.23,0.0,8.869,0.0,19938.394,0.0,0.0,0.0,39776.86213757055,39776.86213757055,0.0,0.0,971610.6259769087,-441505.1979253279,182310.00759999998,182310.00759999998,4570.181,4570.181,0.0,0.0,0.0,0.0,-628385.3865253279,56061.99928431149,21860.91958637093,23358.349839044033,0.0,10842.729858896524,-684447.3858096395,31909.90587324695,28117.07896665188,3792.8269065950694,0.0,28854.556782087602,0.0,28854.556782087602,5096.539,0.0,5096.539,0.0,0.0,0.0,0.0,0.0,0.0,-740115.309464974,-55716.9799786684,-684398.3294863056,-68717.60864035769,-615680.7208459479
,Apparel Trading Company Limited,SAUDI ARABIA,CENTRAL,COLDSTONE CREMERY,Food & Beverages,AL QASR MALL,2271627247.0,CSC AL QASR MALL-RIYADH,143683.75840000002,0.0,143683.75840000002,1436.837584,36636.378800000006,4310.512752000001,4310.512752000001,0.0,101300.02926400003,30392.963538,25480.0,2624.685,0.0,0.0,2288.278538,48224.86319241568,18532.731,1402.2918,0.0,1653.7695999999999,1247.6870000000001,1444.1766533739246,0.0,8833.366875528422,159.51480875295775,5025.625383333334,9640.257076723316,0.0,101.242194703732,184.20080000000002,0.0,1756.6851330000002,1756.6851330000002,4586.280748590885,4545.747948590885,0.0,0.0,0.0,40.5328,,12424.822267870812,753.2672,2668.020667870812,0.0,460.59999999999997,1570.8616,239.01219999999998,1584.5620000000001,0.0,0.0,181.29999999999998,0.0,179.6242,0.0,0.0,0.0,5.801600000000001,172.3428,0.0,643.3797999999999,662.2643999999999,0.0,0.0,46.06,0.0,6.134799999999999,0.0,3251.591,0.0,0.0,0.0,2176.3742599078005,2176.3742599078005,0.0,0.0,99561.98913978518,1738.040124214851,21822.7576,21822.7576,-6.6444,-6.6444,0.0,0.0,0.0,0.0,-20078.07307578515,7227.466443043962,5013.8630253521205,1693.8314962909694,0.0,519.7719214008712,-27305.53951882911,17630.289397613,16698.804122117144,931.4852754958546,0.0,3722.5396899848024,0.0,3722.5396899848024,-37.465399999999995,0.0,-37.465399999999995,0.0,0.0,0.0,0.0,0.0,0.0,-48695.83400642692,-3714.0695872915167,-44981.764419135405,-4580.685824326205,-40401.0785948092
,Apparel Trading Company Limited,SAUDI ARABIA,CENTRAL,COLDSTONE CREMERY,Food & Beverages,SHURAFAT AL NADA-RIYADH,2272467280.0,CSC SHURAFAT AL NADA-RIYADH,186896.32919999998,0.0,186896.32919999998,1868.963292,48849.1192,5606.889875999999,5606.889875999999,0.0,130571.35683199996,52934.680596,49000.0,0.0,0.0,0.0,3934.680596,44611.47478992205,11858.0,2722.6555999999996,0.0,1135.1732,853.8054,733.4991864867546,0.0,5430.27616890095,245.2299386526064,14117.003716666666,6859.005194557206,0.0,472.6255846578694,184.20080000000002,0.0,1951.2947089999998,1951.2947089999998,10643.712473613901,10596.623473613901,0.0,0.0,0.0,47.089,,14704.841199999999,1468.0106,0.0,0.0,367.5,1264.9643999999998,130.683,1613.962,0.0,0.0,133.64260000000002,0.0,502.495,0.0,0.0,0.0,5.801600000000001,206.57420000000002,0.0,330.5736,662.2643999999999,0.0,0.0,463.0304,0.0,10.5252,0.0,7544.8142,0.0,0.0,0.0,3110.04455638922,3110.04455638922,0.0,0.0,127956.04832492516,2615.3085070748057,22508.0128,22508.0128,-5.684,-5.684,0.0,0.0,0.0,0.0,-19887.020292925194,9211.745854697054,6283.986637862873,2268.0457173642694,0.0,659.7134994699118,-29098.76614762225,17890.77784779916,16617.690465132146,1273.0873826670147,0.0,4842.085223179028,0.0,4842.085223179028,-131.0162,0.0,-131.0162,0.0,0.0,0.0,0.0,0.0,0.0,-51962.645418600434,-3914.660399236985,-48047.98501936345,-4828.08115905895,-43219.9038603045
,Apparel Trading Company Limited,SAUDI ARABIA,CENTRAL,WINGSTOP,Food & Beverages,GRANADA MALL,2271127169.0,WSP GRANADA CENTER-RIYADH,1262178.8186,0.0,1262178.8186,12621.788186000002,397933.90402339003,63108.940930000004,63108.940930000004,0.0,788514.1854606101,0.0,0.0,0.0,0.0,0.0,0.0,226612.6494948666,83920.4282,0.0,0.0,7799.2614,4335.7454,6365.499380368218,2870.7924000000003,29952.8385674202,1932.7483801795552,-4900.0,89907.89792525404,0.0,464.45504164460976,3962.9828,0.0,11106.60313,11106.60313,60690.98213761828,60690.98213761828,0.0,0.0,0.0,0.0,,203838.82553065912,4479.942599999999,13477.569130659114,0.0,894.9065999999999,6921.7106,359.4542,15250.9952,0.0,0.0,706.8054000000001,127.26280000000001,6572.8502,0.0,0.0,176.4,5.801600000000001,628.2976,0.0,575.6030000000001,2744.0,4299.1718,0.0,869.5833999999999,0.0,-521.7422,0.0,146270.21360000002,0.0,0.0,0.0,32115.923878373535,32115.923878373535,0.0,0.0,534364.9841715175,254149.20128909254,98709.0006,98709.0006,1952.2776,1952.2776,0.0,0.0,0.0,0.0,153487.92308909254,33584.90301523197,12136.382495843898,17173.081177806136,0.0,4275.439341581937,119903.02007386056,29589.018249887275,25219.61826805893,4369.399981828344,0.0,25230.276873494975,5.586,25224.690873494976,3189.0768000000003,0.0,3189.0768000000003,0.0,0.0,0.0,0.0,0.0,0.0,68272.8017504783,5491.955210325164,62780.84654015314,6773.411426067703,56007.43511408544
